TOD,Component_1,Component_2,Component_3,Component_4,Component_5,Component_6,Component_7,Component_8,Component_9,Component_10,Component_11,Component_12,Component_13,Component_14,Component_15,Component_16,Component_17,Component_18,Component_19,Component_20,Component_21,Component_22,Component_23,Component_24,Component_25,Component_26,Component_27,Component_28,Component_29,Component_30,Component_31,Component_32,Component_33,Component_34,Component_35,Component_36,Component_37,Component_38,Component_39,Component_40,Component_41,Component_42,Component_43,Component_44,Component_45,Component_46,Component_47,Component_48,Component_49,Component_50,Component_51,Component_52,Component_53,Component_54,Component_55
-1.75430895079149,-0.5255199218656902,-0.03289671775040648,0.011993127218313636,0.014588330275892042,0.0032126199726154364,-0.0035024402220674594,-0.004556968237749941,0.020780708736413113,-0.011051081194000521,-0.002744305137760658,0.010322337862673338,0.006757898087397734,-0.0032601280669789508,-0.0018227229176393381,0.011732082848327684,-7.86962328352849e-05,0.0008845439963204539,0.009735176208584627,-0.006468688939128516,-0.0043142707690549675,0.0002554692994673435,-0.004420575756380887,0.011038224429783753,0.00041893520541889793,-0.005850187913014263,-0.005150282161578652,-0.009338378587761355,-0.0012589686147338325,0.00048697949606063963,-0.005760849666266155,0.004124176982635738,-0.001047292526632604,0.004258412656008797,0.00038707399412024417,9.025031097114146e-06,5.8514733458973965e-05,0.001610504908899384,-0.00011984707352463474,0.0014177558587165323,-0.0012379452243825376,-0.00036887929020951876,0.00045551543638101117,-0.0005300410821684347,0.0013474008478415208,0.0012393351175865271,6.991533834651284e-06,0.0005361175283014036,-0.00013415211276983724,-0.0008411282216495052,-3.780477288945249e-05,-0.0036528217829510917,3.840440313497704e-05,-0.0022383682378316946,-0.00016934572597292454,0.0013044461413540764
-0.946564987391368,-0.11087782972945681,0.02409685636414206,0.009632410135847928,-0.010192746317913295,-0.0024797676412273116,-0.0032215484337706876,-0.014021779659315512,-0.00023306797081770715,0.009201877547964912,0.011915584109494034,0.008102810381729561,0.001563381425402582,-0.0009647403840088954,0.0007905588516836063,-0.0035709772763163937,0.006244936653768305,0.001503858965453117,0.0028299730340745274,-0.0015189406804573076,0.003389304037796175,-0.001268246621509372,-0.003145064468194638,-0.008916289247169097,-0.006383972136341586,-0.001225470259254369,-0.004264455146471256,-0.00019033571522895858,-0.00301060411238118,0.00039956558894742414,0.006482805592798387,0.011571514974397632,-0.0018427847304238075,0.009696130347453483,0.0035059741330973775,9.869409394805044e-05,-0.0002325364422201404,-0.002044073283677791,-2.8196835838940374e-05,6.565094418048645e-05,-0.0010758604194334013,-0.0010666055418922689,0.002586209426028209,-0.00037439169703808113,-0.00169084451418081,-0.000616208631192798,1.354863802187295e-05,0.0013275452470675178,-0.0012401461005723735,0.0011323304513966657,-1.3295758304583518e-05,0.0015582127437288615,-8.150098533444029e-05,-0.002310372377746941,0.00021462508961236738,-0.0013923798463520282
-0.839253719086909,1.2574269300344045,-0.006800504593119531,0.005614250693554485,0.005370112799034022,0.0033366132464012627,0.02229239309941308,0.000853076160054641,0.0013574592363794979,0.0004606239738512884,8.320922973054935e-06,-0.0002026415975430172,0.000124271242825519,-0.0006297476713537796,-0.0009812810557935662,-0.00047542800950737976,-0.0037097248270330906,0.017464148146228417,-0.0005421193834315635,1.4038603965602487e-05,0.00023252471505715431,-0.006942014192197477,0.0004763650681215614,0.0007305280986279003,0.00176577141174797,0.0001323451759438198,0.0010318759992240414,0.00033174689006710564,0.0002347614530050308,-0.0003800268529023651,0.0001384355117506373,0.0005674071470741178,0.0002264605644680328,9.065565541567729e-05,0.00010016745626311303,-0.005895526567093734,0.002467474669104121,-5.9580767429527934e-05,0.003222869240687159,0.0002315369845762356,-3.846380520465319e-05,-2.696836440006746e-05,-9.981590073908552e-05,-3.836370055008574e-05,-0.00012324533746288217,-0.00013550865270254387,0.011329273391466936,-6.645313991633279e-05,6.512600091282807e-05,-3.4408761975085195e-06,-0.0016444152563672623,0.00014389464701349296,0.005452732224726032,-9.661431231603261e-05,0.0037155300965084517,0.00045769529115523045
-0.629508410326847,1.6426380429466192,-0.019479854691825702,-0.0013648523140190264,-0.002540016335024369,-0.0022502056871989053,-0.017949249624423257,-0.0004906042237926615,-0.0015570156877304881,-0.0006480166585783565,-0.0012207511558205827,-0.0008394183775265314,-3.103108324023172e-05,-0.0009070931964556493,-0.00114813871150092,-0.00047239935878941693,-0.003245880462200221,0.013599112706406813,5.6432908061572565e-06,0.0005086316829632423,4.327130838591976e-05,-0.00972018638848738,0.0003685063606477222,0.0007174899859673244,0.0017230400789847316,7.44941677023555e-05,0.0008655715075050604,0.0003075035054999086,0.00013775969492563683,-0.00029449680458544395,0.00012512759670264365,0.00042091172893806436,0.00014789074073199776,7.452960287173873e-05,7.427382156496444e-05,-0.007070938009894947,0.0016627443913507236,-3.798240742299283e-05,0.001972691015728503,4.4043354216832045e-05,1.6105228896769553e-06,-0.0023854704491494566,-0.0012743176074510375,6.0372393677880236e-05,-0.00020516167120312776,-0.00016003374216492326,0.010746676005360022,-0.00014814470038243782,7.045314089510655e-05,3.738370917949723e-05,-0.0032063482069218073,0.00012950111412477164,0.004523500889484908,-0.00013816123011731066,-0.002660467462684549,-0.000328826294826985
-0.552569765555599,0.024062139177381956,0.04545555268200537,0.024910171643144165,0.013748937747854755,-0.002357415234655414,-0.00605819816350244,0.0029201166044573717,-0.0015753974265718246,-0.005042209514474395,-0.0033704547888186065,-0.0030686073585136594,-0.0006724277803748591,0.003153326170805075,-0.002224428098669325,0.000467041438034642,-0.0002752415796678167,-0.0007009554369814136,0.0061568286098096035,0.0014122455875574744,-0.0018729697425352207,0.0019191720596662325,0.003361816976542143,-0.002160883105852308,0.0020991395977670666,0.0014666451805231218,0.002093033130372474,-0.0033984464612358033,0.0025491078845533643,-0.0008207023728746366,0.003284312150241418,-9.517031999626081e-05,-0.004070277406409643,0.0014016961642183776,-0.0013430998751631027,-9.831742242046776e-05,0.0003820785170220686,0.0006111577452241864,0.0007099404398050955,-0.008211858307722118,-0.00030006969387522543,-0.0036190525371269933,0.00764493799596398,-0.0004171266520577558,0.005585335888858003,7.030507009142413e-05,1.1235742293569507e-05,5.442581812068947e-07,0.001769082918994752,0.003530630883954056,1.7004925212575467e-05,-0.002075008196439916,4.0492045735643244e-05,-0.003113824174651761,0.0008419182045486159,-0.0060164287346253995
0.085024864095449,-0.036220038086611756,0.03386554491121699,0.020227137694885697,0.019333298007731214,0.007606758361833053,-0.007312847877332499,0.014412714793310723,-0.007551372215321633,-0.007514359088908841,-0.008187116282643393,-0.0005313600841907809,-0.0008794721203352928,-0.003913207960804431,0.0023692979402953097,0.002955437944336345,0.0006084678241462464,-0.0017847397942786273,-0.004561744920725427,0.006591103587274258,-0.0032719765425564163,0.003976863680897385,0.0034555465999473126,-0.001520141283438153,0.015228061891537107,-0.009999107419408503,0.003948475628774369,-0.002609519753169414,-0.008613769835503226,0.0008153165943693882,0.01131302856209847,-0.0005320939055946083,-0.007298821305325498,0.0009123915313049743,-0.0011221846230946328,-1.2213901203923219e-05,2.2043603261035326e-05,0.001018257800487297,0.00018997643191808302,-0.0008600622272838651,0.004310282093437023,0.0002925281629167743,-0.0002646407703639485,-0.004503175166581738,-0.002704187858265147,0.0007695700351047964,3.973946055975638e-05,0.003723472838292104,-0.0002524520939147471,0.00042215396440684505,-3.1614146521482677e-05,0.0009925011065162947,-7.255076444839714e-05,-0.0016644468471877054,0.0003350380125723562,-0.002743302338379267
0.750610688492847,1.0921557347245723,-0.005043014848932128,0.007382229042755659,0.0052173723486509315,0.002245174406568615,0.01109469425595955,0.0006271905599193057,0.0002678688388428526,9.802456465826143e-05,-0.001088028559963448,-0.0008538861022477253,0.0004375910061441939,-0.0009311644350856787,-0.0012730289293429703,-0.0005140095396832738,-0.0037431548997257807,0.01607851103436615,-0.0003721183790611741,-0.00017354180172949934,0.0002922556998725442,0.0010188007553145332,0.0002836361062453522,-0.00023196076359696132,-0.0007923974924053419,0.00013215844674660055,-0.0003946440030826415,-0.0003464468605306569,0.00015986451851835327,0.00046782712885427364,-0.0003986546833544819,-0.000634411616430273,-9.194544107014663e-06,-0.00015246142233986076,-4.1082429863682116e-05,0.0012970645924306147,-0.00012648746753884425,-0.0001039722309460755,-0.006653493719058843,-0.00032795805092499116,0.00011231599537572544,-0.0010662048556244984,-0.0004985736051118768,5.690312226500295e-05,-0.00011095846851650037,1.997135650083814e-05,-0.00606438389152096,-1.7565718182229096e-05,-6.916863988743446e-05,5.894303556110186e-06,-0.002249395345606822,-0.00013643954056265136,-0.006832183635973005,0.00020201952746710624,-0.0006325913989848165,-3.2430944090548075e-05
0.933069430133357,-0.35086090166907624,0.016464221619998602,-0.050813919033045545,-0.0018234284534580226,0.008721156217651044,0.0011459499683877633,0.006518671490252991,-0.0038018799107186574,-0.014679019301280431,-0.00907934766511759,-0.015748866711039304,0.008233444605561463,0.01990596094726204,0.0011137758135846753,0.00044289755561408847,-0.005595483536742782,-0.0012442356633401697,0.0014230467847338097,0.0015167437044631411,0.0036676181300655947,0.0018085351672869781,-0.0015717722867335847,0.002439394765024302,0.009164188697065652,-0.0017338319481122967,-0.005888756863967662,-0.0019548309044131037,0.0008751796084343175,-0.006895802784252817,-0.0029193244019935856,0.0026749746695693476,0.002633838519369169,0.0008026120543141974,-0.00027075643808771875,3.0189440826464584e-05,7.890400707391523e-05,0.002683085494910184,-7.723084001474546e-06,-0.0007199459245231894,-0.0002045422638328146,-0.000904188434439767,0.002159518153011605,-0.0027133270885856976,0.0008379278584335416,0.0008643399976362173,1.1622811362137405e-05,-0.004150232271387687,-0.004106513582574369,-0.0012658981053555582,-3.3458065698125106e-05,-0.0013838983726726349,2.0244329505471676e-05,-0.0007956292405184276,-0.00034143356535492003,0.00253944330855529
0.964985078500852,-0.5188413527876109,-0.03054652952272168,-0.009942705411410612,0.01746849773667689,0.03576536733991284,-0.0014309603123517757,-0.02593661887992014,-0.023708159572351343,0.0241163774370746,-0.015128960580672599,-0.0005651652706085346,0.010822317369269802,0.012551725531978603,-0.011903847885619545,-0.0019763214950325697,0.007731294691182889,0.0012357407541369486,-0.00016949238609078487,-0.000678415609639432,-0.0022105855787040458,5.208858864292267e-05,-0.0028739915902974865,0.0035243287038026665,0.0011954393504862717,-0.0049901687370148854,-0.0020872937970712064,-0.0037512925528515747,0.003339481567230458,-0.0007789355192362381,-0.000896109792207898,0.00021083270539597404,0.0011573883068500255,0.0020407245879117968,-0.0017524136157024554,1.3160005968914361e-05,-2.7788624357122896e-05,0.00010625649441013313,-6.932055153981636e-05,-0.0001939667521713275,-0.0006725802425569551,0.0007783629935549444,-0.0015216041521955148,0.0014937228690396116,0.0008792522994856912,-0.002117804474041036,-3.0435725511949626e-05,0.0004997573864990198,0.0010430592538195813,0.002627041133325492,2.0733376480355896e-05,0.00019058927394167483,1.8692568948270756e-05,0.00032680090715917024,-1.780785409469634e-06,5.5556604809802793e-05
1.15457215880067,0.04260653332036442,0.14924609505317984,0.023465311899455974,0.012191200212817128,0.00011457181554435557,0.0005020813854771065,0.016168871929062467,0.00814523627602552,0.013319106124222694,-0.007877775450335016,0.0016417604717764017,0.00930434967865507,-0.001959666177577182,-0.001793584091541378,0.0022532515049924914,-0.0025677774123300224,0.0018068186721089906,0.0052761581593229225,0.007374170992492663,-0.003326315351685666,-0.0018889658007498883,0.0012032702467557267,-0.005290318551266445,-0.006309857405752197,-0.0026253817931840657,-0.004420469180841783,-0.0047634663026487525,-0.002316740765542585,0.0027013894745555964,0.00018756021118062746,-0.004382376130648205,-0.004194828328786781,0.00010364367718332964,-0.0024709658818874132,-7.594647557648493e-05,-2.863697893300714e-05,-0.003747935990653635,0.000318416956030862,-0.0025181010515130434,-0.0003652968967903481,0.0001372396860699778,-0.0002845917793400628,0.001010474567134655,-0.0008062601107017791,-0.0015074953352701465,-2.1143002183681564e-05,0.0003888678333914657,0.006393525600971621,-0.0017948087865972129,6.9295463953757855e-06,-0.0006669152437604937,1.234663931427035e-05,-0.002143646182911609,-1.1345783654835878e-05,0.0004157294728495039
