TOD,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22
1.16298914923932,0.17679970745657284,-0.4121980533375706,0.5701602968617988,0.06786066837851716,-0.19717452811642283,-0.07025385679789078,0.07875303430089918,0.11285061931513375,0.12357091421022667,0.010111773256818467,0.0071836911670908644,-0.05030156938642577,-0.013166562890359527,-0.051024646237427446,0.03402617503404005,-0.1320297528595911,-0.0006479990982732614,0.010166029769899445,0.00427013601139886,-0.07560046921834106,-0.10679886558513461,0.03484764886969408
1.39767420290358,0.16805975123269393,-0.42384220083699264,0.6230596045931122,0.17294637298375373,-0.03901221486735534,-0.02488302882624347,-0.03828747897991582,0.12341294139411685,0.13589200285999026,0.0971431100346478,0.04687590518664027,-0.0030300609356109067,0.06066043077212225,-0.023683730882133255,0.07310969584068056,-0.03782521455039511,0.07571150008208549,0.06884238382663944,-0.050931248732303126,-0.06927152264274818,-0.09626606825858289,0.06751431835407967
1.46717689965213,0.1706761659961918,-0.14907596142625393,0.4714158422834728,0.024377627657664012,-0.23493813260688262,-0.20785862907753458,0.025224774764030757,0.26017403946079204,0.12207871127227085,-0.016329053950104082,-0.011469160293024435,0.08316765294602795,0.013358139608717219,0.01515868909196505,0.016353947615578037,0.14853297979351557,0.04907323821833701,-0.020993352170327773,-0.0017334051296249058,0.034875097798327266,0.03765337607239042,-0.03093099253451446
1.57934041643112,-0.8409985581260274,0.16724115872907952,0.505747126322919,0.2181733798191396,-0.1890375236293765,-0.19673897588612527,0.024973558191003314,0.23075720173229905,0.07089333455420013,-0.03449673435396215,-0.07496549575025287,0.048281600191232336,0.05024385654739739,0.014818229862130276,-0.025395764619082564,0.14032044247666137,0.04714860081159897,-0.028395282218590317,-0.04053301166667384,0.01151922944182857,0.06749860271710247,-0.03165894916406209
1.68746124857948,-0.8318358640634643,0.03754576479467099,0.4373804425929456,0.015576614074860648,-0.3160116099610983,-0.1260454877516965,-0.020571510602987612,0.14306189130964572,0.0014391664562031846,-0.10687261939842688,-0.14765427954216645,0.005109006796322117,0.05822035660747672,0.03243678633896193,-0.044334575394121764,0.13594216608704823,0.010707515924696891,-0.02401651736946706,-0.04232885511293917,0.03398308518460552,0.016527634444559857,-0.059198225289614284
1.90189828659735,0.18609769786419234,0.16759501792535064,0.41607649605230296,0.1247889380028571,-0.03791691261529757,-0.03642902111662684,-0.20980423009360044,-0.002856040692074525,-0.08248959729042858,-0.08171948000654795,-0.14466318708008521,-0.0053494066484815975,0.00748528531496569,-0.015053524722994179,-0.02340517425880761,0.009754297378775277,-0.10367259308996292,0.05601240988550011,-0.03809434402234439,0.03139636251498163,-0.07617662725932582,-0.010489501492311787
1.99736532572493,-0.7740702041203189,-0.11341438499592425,0.4436079923782733,-0.3782658115710335,-0.0748214392888084,-0.039277870662704904,-0.21259433481934975,-0.10502749558586025,-0.1054227952028622,-0.10702328075768437,-0.14945716118147723,-0.01832987739139414,-0.025718693994299546,-0.029968995386622937,-0.019284455307324228,-0.02828732333790115,-0.11989627720678445,0.015726505291186216,-0.04772515537998388,-0.046587486481675114,-0.044409830888123204,0.028217415979079518
2.08856392307049,0.20730402593067407,0.20317440774919227,0.2446599658935217,-0.07398866227959325,-0.10255020078133864,-0.032030190536984124,-0.1923911615306186,-0.05706346415610077,-0.192019683068916,-0.005760459062259045,-0.03376911802075575,0.04958411904431509,-0.05290076666490235,-0.1112600467678197,-0.03013237936915949,-0.004845599815667325,-0.12759312978610118,0.0233773972105988,-0.029765019693508858,-0.04840814321919862,-0.05271770897551966,0.044658199602490345
2.10800584058625,0.18961617134752648,0.2130028350633843,0.19452284308112144,0.12946404156562558,-0.01806658872714541,-0.026731924376647943,-0.10721344701895483,-0.015480455017034997,-0.1961333604573307,0.10923188998957571,-0.013196324597166553,0.06453297067500151,-0.07632251522638886,-0.10736347589466053,0.004070408347571309,-0.04725499044894969,-0.07919220549750788,0.048593370315571885,-0.04409749306388878,-0.060333461831746225,-0.046511201163229925,0.033519115307026386
2.10959538299129,0.21908041200603068,-0.12622722952501494,0.2115562416552361,-0.2622045263527219,-0.10133274555595502,0.07771168075933726,0.09848062299930001,-0.1505137275196367,-0.25823678518081816,0.22446379858747859,0.03383754545323642,0.023764934876376882,-0.06532009096465557,-0.0003747751228703248,0.030602664734092802,0.05520863699775208,0.03534634971467859,0.03966449679045503,-0.06693756763658901,0.005029094207845192,-0.038303196584114366,-0.017084619386499415
2.18307450301212,-0.8035707645329907,0.14237335025469458,0.3959688997401102,0.11956902129904634,0.17591449009564417,0.003682981558431177,0.08500591826008898,-0.11955903611458281,-0.19550470177805757,0.24940571447125898,0.05095093543804049,0.009210335781096857,-0.11224846445497316,0.07053553507831933,0.04809464889087209,-0.017609919962231078,0.06004471950050489,0.022441609843913773,-0.021905920257659424,-0.013120982265386084,0.012379668705546899,0.003550868532561991
2.18673876833911,-0.8109549350281289,0.13959696743232444,0.2524035234147712,0.011805248630927953,-0.06998575272614414,0.10878140451536532,0.10916877895604254,-0.06756883987390307,-0.15482917427169876,0.2503717171904021,0.10168182626136825,-0.032985351470117934,-0.06112646151675271,0.11884417991661547,0.05377104947673227,0.02961960058168996,0.10866496641800948,0.01720923999581993,0.027095825146823585,0.008103537024897146,0.013672263334695175,0.0236122600314518
2.26578497197039,0.22255119637935736,0.3104345598899832,0.09112769471032456,-0.22025956223439258,-0.21109880539496684,0.07575330036762168,-0.013730117343977105,0.04188994053328817,-0.028336343953433603,0.08649707884840424,-0.036672563693267414,-0.09080178318203193,-0.017397535030877213,0.10367662746387452,0.05926369247870759,-0.03647469436907626,0.01590229823517363,0.04777699020853746,0.08627015233974399,-0.004216434583378583,0.01106081099072228,0.03615256592519472
2.27083487674283,0.2116190377332917,0.3614121213560946,-0.008110853495616533,-0.09921148060205137,-0.13442909031033975,0.10441935466040236,-0.0595499936232287,0.13395137003598534,-0.06511096964469465,0.11696619793518563,0.030379804046877793,-0.06490644272400692,0.06701842645388217,0.07773445717768876,0.0040980819150448645,-0.028550402187123305,-0.03576450895816125,0.0631769896402913,0.138114055425724,-0.03590251029985833,0.01769360832684672,0.03337428717334434
2.29600929534971,0.21815969916797034,0.2806227953774237,0.03998497399012322,-0.03746889169538494,0.0817869386472759,0.03798558168832718,-0.14074485023205507,0.061358613703257486,-0.07408690474841972,0.009543796132506768,-0.013952304951184567,-0.035152304455815055,0.08064558204209515,0.05737217645626283,0.01828840393890181,-0.030439526721289207,-0.09155167752791138,0.0710431027903855,0.14398941727283068,-0.02640206533350294,0.058801463440353585,-0.002427478762226181
2.30516343750525,0.22118332399328572,-0.021525890222180863,0.12324864641000714,-0.2371637218491269,-0.0491172462176444,0.0728015613424411,-0.21241281330086814,0.022072146905401796,-0.05707211441012255,-0.06559739390155918,-0.04495306936698306,-0.0210004110091736,0.05737873489578725,0.11508003027546462,0.04447176802070005,0.007897412207426959,-0.0764986998117908,0.07175249339570136,0.10116050280482085,0.013302722014557075,0.05807471505930249,-0.017473641146705573
2.31073414033149,0.19724855181162443,0.06436524142173423,0.2995830316702304,0.11340509332177734,0.1182824095359234,0.031881828436902314,-0.16718704745781346,-0.05939874550251947,0.022369874150130295,-0.07045627664964285,-0.015510456029054891,0.019137031639602103,0.02626887853042885,0.10456181304156009,0.09700087487960048,0.005887374603071171,-0.061595612560470706,0.06976892699363993,0.06331012950983371,0.05752142163857342,0.058596174910926196,-0.07767219017221669
2.33206780874885,0.21593700575216715,0.05892925732227636,0.25916590857335287,-0.07969670177435861,0.08703960255319099,0.06866404674391877,-0.09844120402511798,0.00020338076916407683,0.0321337879543791,-0.0778946039201407,-0.021105444095493565,0.0023730380179151655,0.03855011866337468,0.11228388313895567,0.09285195482999725,0.036662536272208474,-0.038720588227114855,0.05196338224338503,0.009811053621756775,0.06498208800072151,0.037642986606791315,-0.08502043981554276
2.33281406790127,0.22512324377452986,0.19797896490234088,0.16406236810746336,-0.035933893622786144,0.18211484834560754,0.08616109045912389,0.049496235325892556,-0.0040000586126856036,0.047044865836189984,-0.02503366520901752,0.006847198313736142,-0.015297300077678471,0.055201119846136515,0.026838492809776415,0.08170777801710326,0.05643395192526895,-0.006710888873496249,0.023091150840088174,0.009815622507942956,0.03066139142420299,0.03646584050901957,-0.03953353759588056
2.33585780652913,0.22484256712423764,0.2618233170543821,0.043376471492916034,-0.11562217530461269,-0.05691099673589018,0.1032220330453213,0.11583728166439883,0.06669812427339421,0.046220772711547224,0.043438271465692326,0.002639186293307604,0.02165384232582158,0.09476987399238752,-0.02385220670574379,0.146044846253273,0.08308490402455843,-0.026897106587066233,-0.020665535792209158,0.023944440158657942,-0.012692410741796152,0.051676589380199645,0.026426323406108284
2.33867288492065,0.22718654301402114,0.2974210454812945,0.16086957984891737,-0.09221397803577071,-0.017590471803041716,0.0750818969841916,0.12052895837783151,0.04687359242560713,0.0896849135614988,0.10634751759325199,0.01902077995733351,0.01270819277619166,0.03594626021860213,-0.06792255495235795,0.10954183337732505,0.05194933608843998,-0.04078782380915769,-0.054207883551844596,0.05447909325279555,-0.07079854173009406,0.04510261834018153,0.045773114618008516
2.34020485222729,0.23427947731257434,0.2003780900035406,0.1326371268450858,-0.196863923650194,-0.0969832835927423,0.0004911536736085798,0.14788355938183056,-0.07071964664364266,0.040785112498529195,0.04841414629216885,0.02866106716625983,0.01234875035917572,0.09007223741623295,-0.11622933642919842,0.13738812083301075,0.01307639205371354,-0.03158181626669963,-0.08221764941409446,0.010669532929464227,-0.09075242349593216,0.05745479124507907,0.04409293490139199
2.34614583171231,0.2262775163666738,0.24166007898666106,0.1769057815257483,-0.01063476545212423,0.14671759116586874,-0.0022437904257459236,0.055304156965955295,-0.1060664649920513,0.0008197627339933296,-0.018937516545537415,0.01850727116151898,-0.030870598997200502,0.040227883781087895,-0.10669837129081476,0.055822354443485975,-0.017865982131887295,0.0262390322121315,-0.01269337111168864,-0.0024374487174695864,-0.06251367620179485,0.04715283104160683,0.026931308442418197
2.36055933695408,0.23023166305256987,0.19423472443590287,0.14358793294998964,-0.049205319668625354,0.11775846422741175,-0.008309609840966906,0.008188321730436208,-0.1595711615513711,-0.08200430025789222,-0.0984639842615358,0.007289963044109323,-0.02931972722366471,0.10715689398211056,-0.10776537018388152,0.006096702628854491,-0.015284755814630903,0.10186627930674653,0.05189444339336621,-0.03091373626186421,-0.027305655158752332,0.05131265156636534,0.02105276583821476
2.37759728821484,0.23653303856894775,0.22626860193285694,0.09909203514616734,-0.153715253841264,0.0858794031466345,0.047704474052011045,-0.016862512666459047,-0.08779399494900657,-0.036192056996941176,-0.11548436264288862,0.008779084647717334,0.0007903285004135454,0.05309358908553261,-0.06120038574743789,-0.08425071199073197,0.022762063607360338,0.10534863363128368,0.08534480890468013,-0.006288569377267093,0.012678240799584366,0.042474135712584286,0.02026592069875298
2.37964604173184,0.24076190524643398,0.42724192036079633,0.050958934447170236,-0.15623242456384218,0.06293553732148359,0.015212074002569926,0.026279257127206336,-0.023804814622123832,-0.0028063477573328534,-0.12084428117951086,0.041979918527986174,0.051775451408992305,0.01921199267420969,-0.047121153127278506,-0.16042292950646406,0.003714889548756299,0.049178000641513335,0.08025889938361937,0.011529728221551825,0.031322829583047135,0.04686113574825328,0.012108530090737936
2.38513735077248,0.2345805572971539,0.5407291076447994,-0.016093152229563527,-0.20781172439009665,-0.22849205654218158,0.017004681738749798,0.06496148248061927,0.0672952443840931,-0.0162446778473768,-0.09868535369582598,0.1443348630679264,0.05270457744887091,-0.003072286929147221,0.04651338359797667,-0.11908569351502934,-0.04203248568740943,0.0235863723448105,0.04572762999609448,-0.020871617776674435,0.029721723805732545,0.0043676718167479115,0.0187110872020284
2.38923433712149,0.21533387279646007,0.6621337527126365,0.03283115294426763,-0.014014186272213663,-0.25006882881563997,-0.05863777875161312,-0.007490722061751809,0.04431871152936451,-0.022640155203839357,-0.07021665485845804,0.14612709777171706,0.02514291148339479,0.030929293752660177,0.04443415256251794,-0.04367137570952892,-0.04428121531482036,0.0017418316762720836,0.01209647388241368,-0.04705980869567473,0.061873050010475335,0.0027423440162117657,-0.00017441370156781637
2.42026018433576,0.225427823417952,0.4707875553055879,-0.03341168596096611,-0.2298056407262783,-0.3227715093390013,-0.10320883510525082,0.01866397363826482,-0.01583123185710637,-0.027777835524578066,-0.03544657357936698,0.20232757356367873,-0.005538829050267569,0.051832227151331664,0.06882057633764865,0.039574514029449004,-0.05777297289182863,0.008839480068503807,-0.06022492620615126,-0.07659054976041739,0.07654080614708278,0.017586382512364516,-0.0236255875838207
2.49109772687554,-0.7587245400240775,0.2261172256435532,0.05488795193868897,-0.38000171182111214,0.006695134454860392,-0.025434030534921527,0.020357422324139455,-0.10666302843887039,0.010037113872320744,-0.05121590884165068,0.06552865224228294,-0.04094060845857138,0.018994763044288467,-0.011692260293111345,0.03058234525476893,-0.07654760740178748,-0.003939372407337887,-0.0723669470758811,-0.03702097151810121,0.10480984245790388,0.06803981525829589,-0.008088083420745748
2.50804369880753,0.2183665843837737,0.29852630179776973,-0.05377771127994937,-0.15963072810224113,0.0513082468793678,-0.030062923321071543,0.03761713670270234,0.048189101111645906,-0.035385309832450515,0.01706828522287944,0.12234782901440809,0.01634949600675086,-0.06329808269950718,-0.050881983128807415,0.020000451590933024,-0.07997698117726783,-0.05112714231892541,-0.081613977033009,0.008470505528585734,0.11361062252653195,0.04192773334189418,0.02446004988998686
2.5163481317498,0.2296730779719476,0.12845921409252983,0.17062444781927358,-0.26634918861081736,0.01585790015625372,0.044214031662045516,-0.002712950893294963,0.04254792236047848,0.016573836649230858,0.03391637017107716,0.005826906688930963,0.02570400274151512,-0.10223890513094504,-0.05408268199976885,-0.027540284406669484,-0.07211333654998167,-0.05857575133074177,-0.07607481150147886,0.028138598513026483,0.08045222966529851,0.010809128272595062,0.08856495705761745
2.51684399395106,0.22239505793173706,0.4025165932289881,0.15079722628231537,-0.047998617331236566,0.07405573855926667,0.007031752652352545,0.030357604474820225,0.08683596534613341,0.030887355909276357,0.07807078855217664,0.0020812153110726767,0.029794812617511764,-0.07882474379017786,-0.03563228166673426,-0.053171529119495325,-0.018515001167889435,-0.05753473369453026,-0.07592171184817526,0.029914884533035143,-0.02818522941011014,0.012726247005367865,0.04832839969888833
2.53536885040444,0.24044152786019157,-0.01803351245472137,0.08893791871904522,-0.40884955783474924,-0.05624320315106521,0.18434201762623934,-0.02736953769697115,0.06579033866148158,-0.01918250023921794,0.03172093608775298,-0.09007413044301436,-0.030052066386162035,-0.04450978561213962,-0.05619356392950279,-0.10394828590544561,0.020033688623857716,0.007826063012871531,-0.07626197017025925,0.043428617881767356,-0.125140920865197,-0.044545812613247485,0.0049402215495333605
2.53906786085162,0.20892429367544416,0.13630094698748288,-0.029015921359324452,-0.012169957139370583,0.1458012462728535,0.15965367741983702,-0.001978643204526884,0.1600440982539174,-0.05914008852832885,0.03663013501338136,-0.03818685515698938,0.01415723149704133,-0.034402418941413215,-0.05485960171786072,-0.12365606744240044,0.04779387001923033,0.09062745013762732,-0.0042887724302689235,0.023067639375381786,-0.145448671808482,-0.04094794471929989,-0.09040484974638209
2.5398075029906,0.2196919820252402,0.17290975680453832,-0.11392785109301874,-0.11575087735334989,0.12519828720160056,0.12730986396918223,0.0008499443605271491,0.18113337523663278,0.05599770303903701,0.03579973293131353,-0.043307512415409546,0.03889461899771273,-0.05652909719477708,-0.07303681634658664,-0.10346860775731262,0.0487049627639215,0.09833456441774704,-0.0019389598578405292,0.026956078859678243,-0.10950395483505929,-0.00032400146279539514,-0.09976571489327152
2.54203405058686,0.23580742391825707,0.2530036096685519,-0.03790709723363511,-0.14437881156135127,0.1930660980865433,0.01129557995868124,0.05306556973742202,0.1016253262652133,0.15198239124308785,-0.0002522628999423194,-0.03238788274529,0.00408282771524291,-0.025507494703006332,0.0013588010960712586,-0.039644074284857514,0.00320259648513011,0.12830136460840402,0.05485617294228781,-0.022196233382007484,-0.015378155725458911,0.044801338860684686,-0.08935565639367848
2.55893733673506,0.24098880639766512,0.43745538228318126,0.0008724086192174937,-0.1295539857855557,0.17206662067379092,-0.014785154387203497,0.014921825265489842,0.07817237364738017,0.13451054047390182,0.0038815382592306048,-0.0262667159042551,-0.05431677562283556,-0.020534376761685888,-0.0008910002915274871,-0.006535038311490942,-0.02218287065328463,0.040209399319291565,0.05578249305237318,-0.04115614383828424,0.007722217648504278,0.05906143801254279,0.01189538381145695
2.57877464916503,0.23424412680969306,0.4121656249646652,0.1144191870678114,-0.022855221043187168,0.14891872987152863,-0.031879546825671776,0.02295094573541523,-0.0001140561821624506,0.05381853894854815,-0.006496963299457875,-0.013055893256619119,-0.043152332415391424,-0.0013478650023139758,0.08828850571834265,-0.028321738518785562,-0.037456351811799925,0.03593000973663147,0.08678271146282608,-0.10604231486209649,0.010959735206346225,0.04122253433660738,0.056232509906115946
2.58923111297877,0.21239166968671255,0.4966839362755892,0.15587582889764154,0.22129907133640817,0.15269854751000922,-0.0383392154003309,0.06698532623842962,-0.02331736667001885,0.07586126042747422,0.10750553622239173,-0.035122085262583924,0.013704195453162156,-0.07065623786532349,0.10132481555643745,-0.04688205759280552,-0.014425918547814954,-0.07086189121101266,0.022186735107974247,-0.12327291905749518,-0.017432473919758024,0.05928078380633111,0.06259011784922419
2.59335315627419,0.21138997869316817,0.2355626381186459,-0.01957798359076037,0.061367512800380386,0.0003858860332655705,0.021000516675929403,0.04946777488984436,-0.07858486626346485,0.11384953611097874,0.06980913725609644,-0.1502819090910103,-0.03854211106331202,-0.08653523171205424,0.11188146887416708,-0.06834175443092516,0.00690076920894535,-0.05608026466529751,-0.06414274955888336,-0.11100468078430097,-0.012532486358407268,0.04698484522785555,0.0031326307176904205
2.5973305284851,0.2138137572755809,0.02419859013247548,-0.06050083229233958,-0.06338140882361802,-0.027946249086109674,0.03610008362540583,0.025931093821368854,-0.12968041605951963,0.13243074900344726,0.03712071344579417,-0.16698381470492005,-0.04633445967817529,-0.06719672177524263,0.04707627146463521,-0.06594236160774243,0.01691972469777286,-0.03912452596386822,-0.11919222464584693,-0.08052284571673313,-0.01998312814393925,0.0030585662553540105,-0.044216526368874645
2.6107587704159,0.18495549106962386,0.11526107559124192,-0.11758034911221447,0.10718433556311809,-0.13901179517518075,0.04508808643518816,0.0497191943181285,-0.09028393321187822,0.11726819192021438,0.033112951498119804,-0.10775368823988331,-0.01128450217494778,-0.05296327124145578,0.031006527957427275,-0.03869367159062078,0.023567363633087885,0.03161156841927297,-0.12263651749170539,0.019205696621490975,0.020562228944795712,-0.036829746150115195,-0.11876149938181477
2.61496728593484,0.1997663181435394,0.1371882541083635,0.03091449324181504,0.00037649690102796636,-0.13095697269505754,-0.018079427646701195,0.09542775000493918,-0.1208118469967796,0.05903133402679565,0.023409072925191662,-0.023054645449376195,0.04473400079848267,-0.034029651829485,0.0025213114839850474,-0.018989162956252338,0.05373179586111819,0.039530869485969324,-0.07743581878174845,0.054308533139648826,0.008296029907565323,-0.0824099273961484,-0.15056876245031964
2.6163130386488,0.18344621226943159,0.34306836030053584,-0.04983683110506637,0.18177082935760022,-0.1107403291977334,-0.07897616915087483,0.05599123301569424,-0.07307509620453269,-0.033307840096521935,0.05184467057432057,-0.02468279255981789,0.0035863735110393336,-0.060815797263398544,0.005178360511954248,0.01319600548762801,0.043777149320050765,0.006687575167940784,-0.07636125712052792,0.09453811935755,0.010401888036837396,-0.09169258360999849,-0.10505043461678727
2.62110718548498,0.19180809462797105,0.3093814688289482,0.06267026059018861,0.22765765937956586,0.0531260821685939,-0.1462299724279492,-0.08356710267090718,-0.14878544978224334,-0.12756716774396865,-0.02522599956584976,-0.055973580577240716,-0.01544549562383766,0.056219647460729064,-0.02256812663274896,-0.05200206123549544,0.0657862600399703,0.0447603365767133,-0.04209832546657687,0.09196012390933953,0.007330559392708707,-0.09980895350279428,-0.019721683436163002
2.64752048685691,0.17175546330713473,0.23695071281806665,0.1372611181637122,0.4708890919908799,0.1192294735163873,-0.1307525460068324,0.01308030753793119,-0.1783269342915802,-0.16114092358868373,-0.010501511832620554,-0.07330359546934025,-0.03300643951126699,0.10708065493771307,-0.004716518043813134,-0.057802124642055405,0.05539112540614744,0.05997420109975231,-0.053644145547584135,0.09416451727271855,0.024343830721805543,-0.06163770820792953,0.08921210562850497
2.65774839944431,0.2245232530875152,-0.22361812128144054,0.20830894360703608,-0.19764986840979265,0.018459076657553666,0.028030125923692122,0.11756543097610475,-0.21367873147152508,-0.12368757219328136,-0.032062746239351986,-0.10441937270487409,-0.04513634841578816,0.11223986319222069,-0.0008136337880572998,-0.056981491931126844,0.06935639524794758,0.054571667207607255,-0.031018935711494586,0.07062297845659031,0.08479231988510892,-0.005783031833250661,0.049689871065918746
2.66902438214515,0.17887991445437126,-0.01828953087475851,0.08915577136267731,0.16375797204388878,-0.030217344090146894,0.14650695413580692,0.18687248356593703,-0.024908838507538576,-0.05953467653394659,0.015437619879219865,0.03469838505682742,0.03486641089126002,0.05130503396231564,0.025517064973127907,0.018550907588329276,-0.03604015643634378,0.019619651727673288,-0.01547995007346671,0.02403890110089146,0.10575984653191361,-0.04198325392621075,-0.036290265401541184
2.6712265052914,-0.809433845070988,0.18519541328143613,-0.056845867250826444,-0.04304702300403495,-0.02955416518142547,0.21630639279990993,0.055054283076116,0.06304827028830165,0.0022977449914701738,-0.004014362485605702,0.06525446184953257,0.06199851044092884,0.06193611961110634,-0.007322676444136791,0.020456474004741106,-0.12166080965971288,0.031203407520355185,0.010114493597159126,-0.0188563153006055,0.09020752596328263,-0.10403952472552082,-0.11616865845311301
2.67141187871117,-0.8088129402665785,0.22069848056179162,-0.15943154814279167,-0.08428748846183143,-0.13427385915352333,0.21546852866038407,-0.031187239361755208,0.04572998230735433,-0.007058555642363409,-0.015828392282851142,0.025279282087556747,0.07760718204798472,0.07401564865308345,-0.013721799153199156,-0.011419371262480868,-0.14529050600951204,0.0562433418273548,-0.041026613271668545,-0.07668181682523155,0.0511088628198353,-0.15680239571418322,-0.0892486701256175
2.67758259571282,0.19297607261880131,0.14626732527780528,-0.10099365786454262,0.018795437093506392,0.03148344227834696,0.07098338395460353,-0.14785844511164162,-0.0013008369586745702,-0.04137055008540109,-0.058273186214960596,-0.0002492611734025837,0.09185325823054731,0.0628354985742117,-0.05530140539110002,-0.047060886040065183,-0.09603665436928256,-0.010264898358291216,-0.027859896183279925,-0.06284809832850811,0.059660513639501415,-0.144545714924882,-0.026614267068653958
2.68219852222396,0.19419537566101797,0.0766744870932839,-0.045483603544096,0.07370655097395923,0.06859709341730845,0.023020747412344375,-0.052299235111960204,-0.041343412295464774,0.014942309343914346,-0.03975341795000018,-0.005748330077359336,0.10213111623104437,0.06222875297660251,0.010011567277421434,-0.02863560299559338,-0.049194063743837224,-0.059765180211836896,-0.05072970273993954,-0.05731197842924423,0.028757472083328173,-0.04966234080471705,0.021994660937614735
